textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
MVが予想外すぎて好き,MVが予想外すぎて好き,いわし,402,2022-10-25T14:40:29Z,2022-10-25T14:40:29Z
腕とるんかい,腕とるんかい,ゆっこゆ,4,2022-10-27T04:14:33Z,2022-10-27T04:14:33Z
曲すこ腕デカくなったとき、思わず笑ってしまった,"曲すこ






腕デカくなったとき、思わず笑ってしまった",自称グリーンピース国の王女🟢,5,2022-10-27T04:37:57Z,2022-10-27T04:37:57Z
He is a gym bro?shessssh,He is a gym bro?shessssh,GOD CLIPS,0,2022-10-26T23:17:27Z,2022-10-26T23:17:27Z
Gilaa,Gilaa,Muhammad Rifanul Faiz,4,2022-10-27T06:14:31Z,2022-10-27T06:14:31Z
米津玄師さん独特ながなりとなんか忘れちゃってんだの落ち具合ほんと好き,米津玄師さん独特ながなりとなんか忘れちゃってんだの落ち具合ほんと好き,ぴえん,55,2022-10-26T10:34:12Z,2022-10-26T10:34:12Z
ここまでやってもバカさ加減ではまだデンジに勝てない,ここまでやってもバカさ加減ではまだデンジに勝てない,Daniel L,2,2022-10-26T19:09:48Z,2022-10-26T19:09:48Z
I think kenshi's gf broke up with him and now he's hitting he jim,I think kenshi's gf broke up with him and now he's hitting he jim,Piqaiso,0,2022-10-26T18:36:08Z,2022-10-26T18:36:08Z
🤣👍👍👍,🤣👍👍👍,langlaile 333,4,2022-10-27T07:34:44Z,2022-10-27T07:34:44Z
KENSHI MAMADISIMO 1:12,KENSHI MAMADISIMO 1:12,Okan,2,2022-10-27T02:43:27Z,2022-10-27T02:43:27Z
米津玄師は歌うまくて絵うまくて手が綺麗で音楽家としてのセンスがあって炎を手から出したり空を飛べたりする超能力者なだけでなく身体能力と体の耐久性もすごいんだな尊敬する,"米津玄師は歌うまくて絵うまくて手が綺麗で音楽家としてのセンスがあって炎を手から出したり空を飛べたりする超能力者なだけでなく身体能力と体の耐久性もすごいんだな
尊敬する",ハルマッチ【harumatti】,470,2022-10-25T13:10:59Z,2022-10-25T13:10:59Z
youtubeって再生回数の表示が小さくなったのすげーいいな　歌番組で売上枚数がずっと出てるみたいで嫌だったから,youtubeって再生回数の表示が小さくなったのすげーいいな　歌番組で売上枚数がずっと出てるみたいで嫌だったから,はら,3,2022-10-27T08:57:42Z,2022-10-27T08:57:42Z
Chainsaw man,Chainsaw man,Synder's Hat,2,2022-10-27T02:57:22Z,2022-10-27T02:57:22Z
腕太いってか拳でかい,腕太いってか拳でかい,やーまやま,2,2022-10-27T09:02:57Z,2022-10-27T09:02:57Z
3:27 3:27米「あの…常田さんですよね」,"3:27 3:27
米「あの…常田さんですよね」",徹底的ニキ,6,2022-10-27T00:15:32Z,2022-10-27T00:15:32Z
広告なしですぐ再生できるのは神だし、中毒性高すぎ,広告なしですぐ再生できるのは神だし、中毒性高すぎ,ガリガレオス,114,2022-10-26T13:54:46Z,2022-10-26T13:54:46Z
