textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
Adoさんへのリスペクトを残しながらも、天月さんにしかできない表現や声質を生かした歌い方が最高によかったしかっこよかったです...！,Adoさんへのリスペクトを残しながらも、天月さんにしかできない表現や声質を生かした歌い方が最高によかったしかっこよかったです...！,雛,0,2022-10-24T10:46:44Z,2022-10-24T10:46:44Z
やっぱカバーなのに天月さんだってわかる風に仕上がるの凄いなマジ,やっぱカバーなのに天月さんだってわかる風に仕上がるの凄いなマジ,神田,0,2022-10-24T10:35:40Z,2022-10-24T10:35:40Z
ワンコーラスでもめちゃめちゃ好きなやつ…！！歌ってくれて嬉しい💕💕,"ワンコーラスでもめちゃめちゃ好きなやつ…！！
歌ってくれて嬉しい💕💕",なめこ,0,2022-10-24T10:03:24Z,2022-10-24T10:03:24Z
Adoちゃんに負けないくらいの表現力があって泣きそうです😇,Adoちゃんに負けないくらいの表現力があって泣きそうです😇,ここ,0,2022-10-24T10:45:49Z,2022-10-24T10:45:49Z
とっても難しい曲を難なく歌いこなしちゃう天月さん流石です😭👏🏻👏🏻そしてAdoさんのお誕生日に上げる天月さん素敵です👏🏻,"とっても難しい曲を難なく歌いこなしちゃう天月さん流石です😭👏🏻👏🏻
そしてAdoさんのお誕生日に上げる天月さん素敵です👏🏻",にゃんころ,0,2022-10-24T10:12:40Z,2022-10-24T10:12:40Z
高音綺麗…がなりも綺麗…さすがです！,高音綺麗…がなりも綺麗…さすがです！,梨木りん,0,2022-10-24T10:12:15Z,2022-10-24T10:12:15Z
天月くんの巻舌最高すぎる！！,天月くんの巻舌最高すぎる！！,田中龍之介,1,2022-10-24T10:36:09Z,2022-10-24T10:36:09Z
え、え！！神すぎるありがとうございますかっこいい！！！🙏🏻,え、え！！神すぎるありがとうございますかっこいい！！！🙏🏻,Ru Ru,0,2022-10-24T10:33:19Z,2022-10-24T10:33:19Z
急上昇おめでとうございます🙌🏻ラップパートめちゃめちゃ好きです....🙏🏻,"急上昇おめでとうございます🙌🏻
ラップパートめちゃめちゃ好きです....🙏🏻",な〜ん,0,2022-10-25T06:21:04Z,2022-10-25T06:21:04Z
ラップパート、ヤバいくらいむずかしいのにこんな力強く歌えて、かっこいいなんて、、、最高すぎます！俺も天月さんくらい歌えればモテモテだったな～、、、,"ラップパート、ヤバいくらいむずかしいのにこんな力強く歌えて、かっこいいなんて、、、最高すぎます！
俺も天月さんくらい歌えればモテモテだったな～、、、",豚丸!!🌸,1,2022-10-24T16:54:17Z,2022-10-24T16:54:17Z
うわああ天月さんの魅力が詰まりまくっていますね！！！！？？？？天月さんにしかない、聞いてて気持ちいい強くて伸びやかな高音、お歌の時に異常に発揮される滑舌、ウィスパーボイス、そして英語パートも好きです🥰🥰🥰控えめに言って天才すぎてる,"うわああ天月さんの魅力が詰まりまくっていますね！！！！？？？？
天月さんにしかない、聞いてて気持ちいい強くて伸びやかな高音、お歌の時に異常に発揮される滑舌、ウィスパーボイス、そして英語パートも好きです🥰🥰🥰
控えめに言って天才すぎてる",みえ,1,2022-10-24T13:33:09Z,2022-10-24T13:33:09Z
