textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
毛に絡まってるゆめりょう虫面白すぎだろ4:38〜 りょうさんがきっかけなのも好き,"毛に絡まってるゆめりょう虫面白すぎだろ
4:38〜 りょうさんがきっかけなのも好き",通りすがりのオタク,32,2022-10-26T13:10:46Z,2022-10-26T13:14:39Z
ボードゲームとかマーダーミステリーとかもそうだったけど、自分たちで作ってその上完成度高いのさすがだよな…,ボードゲームとかマーダーミステリーとかもそうだったけど、自分たちで作ってその上完成度高いのさすがだよな…,ゆいぱ,3,2022-10-26T13:42:54Z,2022-10-26T13:42:54Z
8:45 こういうまぁどうせ「はい」だろうけど念のため聞いとくか、、。みたいな質問に「いいえ」ってきた瞬間のゾクゾク感が水平思考クイズの醍醐味な気がする,"8:45 
こういうまぁどうせ「はい」だろうけど念のため聞いとくか、、。みたいな質問に「いいえ」ってきた瞬間のゾクゾク感が水平思考クイズの醍醐味な気がする",OKD,4,2022-10-27T03:10:56Z,2022-10-27T03:10:56Z
殺人鬼とか漫画とか要素が映画のキャラクターに似てて 14:32 の虫さんの発言とかマジでキャラクターww良問で楽しかった,殺人鬼とか漫画とか要素が映画のキャラクターに似てて 14:32 の虫さんの発言とかマジでキャラクターww良問で楽しかった,酢飯,4,2022-10-26T15:29:43Z,2022-10-26T15:29:43Z
てつやがやばい文を当ててくのかと思ったら逆だった笑,てつやがやばい文を当ててくのかと思ったら逆だった笑,まみ,3,2022-10-26T12:48:40Z,2022-10-26T12:48:40Z
色々整理すればカプリティオにも送れそうなクオリティ,色々整理すればカプリティオにも送れそうなクオリティ,Kenta Watanabe,3,2022-10-26T18:48:47Z,2022-10-26T18:48:47Z
虫眼鏡くん頭いいキャラのはずなのに、水平思考クイズの要領掴めなくて文句タラタラなのアホすぎてかわいい❤,虫眼鏡くん頭いいキャラのはずなのに、水平思考クイズの要領掴めなくて文句タラタラなのアホすぎてかわいい❤,藩士りぐれっと,73,2022-10-26T12:33:29Z,2022-10-26T12:33:29Z
この動画なんかいい。またやってほしい！,この動画なんかいい。またやってほしい！,良介 一色,0,2022-10-27T09:28:43Z,2022-10-27T09:28:43Z
3人の後ろでツボってるてっちゃん可愛い😂,3人の後ろでツボってるてっちゃん可愛い😂,サラダチキン🥗,2,2022-10-26T15:18:15Z,2022-10-26T15:18:15Z
何問かあるかと思ったらまさかの1問だった！サブチャンでいいから水平思考クイズしてる東海また見たいなーー,"何問かあるかと思ったらまさかの1問だった！
サブチャンでいいから水平思考クイズしてる東海また見たいなーー",k m,1,2022-10-27T04:09:45Z,2022-10-27T04:09:45Z
